period_number,start_time,end_time,active_users,idle_users,users_with_requests,requests_completed,requests_launched,requests_completed_new,requests_completed_prior,requests_in_progress,requests_in_progress_new,requests_in_progress_prior,requests_per_second,input_tokens_per_second,output_tokens_per_second,ttft_avg,ttft_p50,ttft_p95,ttft_p99,avg_cache_hit_rate,working_set_blocks,users_added,users_completed,total_request_time,idle_time_pct,new_tokens_ingested,ttft_headroom_pct,rate_limited_users,rate_limit_events,admission_blocked_events,dispatch_delay_avg,dispatch_delay_max,in_flight_prefilling,in_flight_decoding
13,1775076279.3359997,1775076309.3359997,36,9,0,16,0,0,16,36,17,19,0.5333333333333333,0.0,137.93333333333334,0.0,0.0,0.0,0.0,0.0,79395,6,0,0.0,100.0,0,0.0,0,0,0,0.04396503111895393,0.44391322135925293,0,36
14,1775076309.3359997,1775076339.3359997,36,9,11,38,13,13,25,36,25,11,1.2666666666666666,40306.26666666667,370.56666666666666,2.530179573939397,1.5854895114898682,7.396560430526732,8.069938230514525,0.832274459974587,82913,0,0,205.9565393924713,84.74396004500213,202752,74.69820426060603,0,0,0,0.011157851470144172,0.0890800952911377,5,31
15,1775076339.3359997,1775076369.3359997,42,8,1,11,0,0,11,42,17,25,0.36666666666666664,1041.8666666666666,98.66666666666667,3.644394636154175,3.644394636154175,3.644394636154175,3.644394636154175,0.9918032786885246,92305,5,0,30.20341992378235,97.98643867174785,256,63.55605363845825,0,0,0,0.0470429588766659,0.22051191329956055,4,38
16,1775076369.3359997,1775076399.3359997,42,12,12,37,9,9,28,42,28,14,1.2333333333333334,37945.6,386.7,4.883864311071543,2.6150615215301514,11.657222509384141,16.575436544418324,0.9542233719491621,96430,5,0,238.60520124435425,85.27128387380529,52096,51.16135688928457,0,0,0,0.02676149961110708,0.2580692768096924,2,40
17,1775076399.3359997,1775076429.3359997,45,12,1,24,0,0,24,45,27,18,0.8,4944.4,248.43333333333334,0.7613904476165771,0.7613904476165771,0.7613904476165771,0.7613904476165771,1.0,104225,4,0,26.94649577140808,98.42418153383579,0,92.38609552383423,0,0,0,0.04031603424637406,0.2848806381225586,1,44
18,1775076429.3359997,1775076459.3359997,47,14,1,32,0,0,32,47,34,13,1.0666666666666667,1654.9333333333334,289.9,4.645562171936035,4.645562171936035,4.645562171936035,4.645562171936035,1.0,118072,7,0,15.851020574569702,99.1338240123186,0,53.54437828063965,0,0,0,0.3143315179007394,3.4660556316375732,13,34
19,1775076459.3359997,1775076489.3359997,55,10,0,6,0,0,6,55,14,41,0.2,0.0,116.96666666666667,0.0,0.0,0.0,0.0,0.0,127054,4,0,0.0,100.0,0,0.0,0,0,0,0.09805359159197126,0.3607003688812256,11,44
20,1775076489.3359997,1775076519.3359997,57,7,5,25,1,0,25,57,28,29,0.8333333333333334,10153.733333333334,282.1,28.792554426193238,25.088584184646606,41.946930122375484,42.98134578704834,0.981921379020391,129446,0,0,208.4428994655609,89.1435989861687,5504,0.0,0,0,0,0.02033013310925714,0.09196734428405762,15,42
21,1775076519.3359997,1775076549.3359997,58,6,16,41,3,3,38,58,37,21,1.3666666666666667,49516.8,446.7,10.571046352386475,10.814996719360352,12.39897620677948,12.630500197410583,0.9058782968453715,132675,0,0,373.2481384277344,80.55999279022217,139776,0.0,0,0,0,0.00808677077293396,0.08994793891906738,14,44
22,1775076549.3359997,1775076579.3359997,53,10,15,40,5,5,35,53,30,23,1.3333333333333333,42271.36666666667,483.76666666666665,10.415481249491373,12.767134666442871,14.60896737575531,14.695523562431335,0.8949813187922852,134523,0,0,382.23557925224304,79.77589527765909,133120,0.0,0,0,0,10.49348453113011,366.9459638595581,5,48
23,1775076579.3359997,1775076609.3359997,50,12,12,39,7,7,32,50,29,21,1.3,37809.63333333333,468.5,4.393934048139132,2.9297635555267334,8.754530000686644,8.867832002639771,0.8845676224881464,134907,0,0,208.3187153339386,88.80006906806783,130880,56.06065951860868,0,0,0,0.11889673603905572,3.2739076614379883,5,45
24,1775076609.3359997,1775076639.3359997,51,11,20,51,18,18,33,51,34,17,1.7,70863.73333333334,557.1666666666666,7.145147507840937,6.174239754676819,14.156109035015106,14.281006560325622,0.9968379208576763,135621,0,0,349.2170431613922,81.22489015261331,6720,28.54852492159063,0,0,0,0.013975060903109036,0.10218048095703125,6,45
25,1775076639.3359997,1775076669.3359997,54,7,18,46,13,13,33,54,36,18,1.5333333333333334,53958.46666666667,489.56666666666666,3.477378871705797,3.415501356124878,4.838770103454589,5.199862518310546,0.9925638794399178,136144,0,0,240.22157454490662,86.87313800301057,12032,65.22621128294203,0,0,0,0.016352794608291314,0.09793710708618164,11,43
26,1775076669.3359997,1775076699.3359997,50,13,17,48,10,10,38,50,34,16,1.6,55224.9,522.9,6.942878550953335,6.302696585655212,12.57440938949585,12.748629169464111,0.914325462766163,138864,1,0,357.2025029659271,81.10039666846947,141888,30.57121449046665,0,0,0,0.015786062587391247,0.10054636001586914,5,45
27,1775076699.3359997,1775076729.3359997,48,16,13,41,10,10,31,48,29,19,1.3666666666666667,45602.0,363.8,4.017555883952549,4.4586299657821655,6.38083016872406,6.441756510734558,0.9014084507042254,143888,1,0,272.3564567565918,85.81476787726085,134848,59.82444116047451,0,0,0,0.020516475041707356,0.37462568283081055,3,45
28,1775076729.3359997,1775076759.3359997,55,13,1,18,1,1,17,55,24,31,0.6,5964.0,123.6,13.529250860214233,13.529250860214233,13.529250860214233,13.529250860214233,1.0,154381,4,0,13.536055326461792,99.33646787615383,0,0.0,0,0,0,0.05450989723205566,0.32279443740844727,18,37
29,1775076759.3359997,1775076789.3359997,61,7,16,40,5,5,35,61,41,20,1.3333333333333333,50704.73333333333,409.03333333333336,16.259123101830482,17.324690222740173,24.65017133951187,27.191094028949735,0.9501304603989563,155077,0,0,480.0222656726837,76.4694967807508,75840,0.0,0,0,0,0.01684618514517079,0.09325361251831055,15,46
30,1775076789.3359997,1775076819.3359997,55,13,5,29,0,0,29,55,23,32,0.9666666666666667,17146.766666666666,249.93333333333334,15.035488939285278,14.363914966583252,17.591669511795043,18.204442682266237,0.9892968263845675,156412,0,0,148.24647545814514,92.73301590891445,5504,0.0,0,0,0,0.012249697809634,0.09659051895141602,10,45
31,1775076819.3359997,1775076849.3359997,54,12,7,38,3,3,35,54,34,20,1.2666666666666666,22064.066666666666,344.1666666666667,15.134674446923393,14.274877786636353,21.494860959053035,22.543049874305723,0.9950672212012767,159130,0,0,189.96277475357056,90.40592046699139,3264,0.0,0,0,0,0.011919822448339218,0.0931253433227539,11,43
32,1775076849.3359997,1775076879.3359997,60,6,0,19,0,0,19,60,25,35,0.6333333333333333,0.0,141.66666666666666,0.0,0.0,0.0,0.0,0.0,159626,0,0,0.0,100.0,0,0.0,0,0,0,0.020033445358276367,0.09186816215515137,18,42
33,1775076879.3359997,1775076909.3359997,59,7,9,36,0,0,36,59,35,24,1.2,27491.933333333334,425.9,18.819630437427097,19.818418741226196,20.771500968933104,20.891342811584472,0.997904214856788,156796,0,0,304.92732977867126,84.59962980915802,1728,0.0,0,0,0,0.01487706048148019,0.10041165351867676,17,42
34,1775076909.3359997,1775076939.3359997,57,9,18,46,6,6,40,57,38,19,1.5333333333333334,57378.933333333334,478.7,8.994292585473312,7.797780513763428,12.318694877624509,13.2816365814209,0.9950903816112475,154952,0,0,409.6124908924103,79.31250045997929,8448,10.057074145266878,0,0,0,0.01003221490166404,0.0704660415649414,13,44
35,1775076939.3359997,1775076969.3359997,57,8,5,34,1,1,33,57,33,24,1.1333333333333333,14887.633333333333,388.53333333333336,6.743727970123291,6.021636009216309,8.534953260421753,8.558155279159546,0.9961295871559633,151601,0,0,114.2803635597229,94.13946853539883,1728,32.56272029876709,0,0,0,0.016193572212668025,0.06535649299621582,14,43
36,1775076969.3359997,1775076999.3359997,59,6,13,38,5,5,33,59,35,24,1.2666666666666666,34347.53333333333,466.93333333333334,13.270742673140306,14.923763275146484,21.35814418792724,22.510126953125,0.9796818690195104,152202,0,0,329.846887588501,83.08477499546149,20928,0.0,0,0,0,0.02826700210571289,0.33524465560913086,14,45
37,1775076999.3359997,1775077029.3359997,55,10,14,41,4,4,37,55,34,21,1.3666666666666667,40685.8,502.03333333333336,10.496198517935616,10.46826958656311,14.973385131359098,17.720577485561368,0.8752622744439782,152429,0,0,377.5765976905823,80.63709755432912,152192,0.0,0,0,0,0.012152066101899018,0.0912771224975586,12,43
38,1775077029.3359997,1775077059.3359997,48,16,15,45,7,7,38,48,31,17,1.5,48222.333333333336,468.56666666666666,6.754426940282186,6.75089693069458,7.538763475418091,7.585196580886841,0.9564967250840857,149775,0,0,294.0350570678711,84.68567411104839,62912,32.45573059717814,0,0,0,0.010909689100165116,0.07823848724365234,3,45
39,1775077059.3359997,1775077089.3359997,50,13,10,42,9,9,33,50,35,15,1.4,34369.166666666664,424.8,3.2555112622000952,2.6129045486450195,8.166499853134155,8.551102781295777,0.9297646401291685,151164,0,0,198.55983996391296,89.49418836169772,72384,67.44488737799905,0,0,0,0.007722773335196755,0.07262444496154785,4,46
40,1775077089.3359997,1775077119.3359997,56,7,14,51,13,13,38,56,44,12,1.7,55725.63333333333,484.73333333333335,3.3296243846416473,2.3185075521469116,5.779736042022705,6.928607845306396,0.9789751838235294,152185,1,0,241.83223509788513,87.20464364561454,35136,66.70375615358353,0,0,0,0.05405424352277789,1.2913539409637451,10,46
41,1775077119.3359997,1775077149.3359997,52,12,6,35,1,1,34,52,30,22,1.1666666666666667,23043.9,319.1333333333333,17.917725046475727,19.267457723617554,20.47933155298233,20.55074416399002,0.8071117696082971,152379,1,0,161.45092797279358,91.59109750141701,133312,0.0,0,0,0,0.0035611275703676284,0.04886460304260254,10,42
42,1775077149.3359997,1775077179.3359997,54,10,3,27,2,2,25,54,27,27,0.9,12192.166666666666,281.3666666666667,7.93702507019043,7.734313249588013,9.977779603004455,10.17719883441925,0.98022401120056,152728,0,0,71.18459868431091,96.29246881852548,7232,20.629749298095703,0,0,0,0.01697664425290864,0.0954122543334961,13,41
43,1775077179.3359997,1775077209.3359997,53,11,4,25,0,0,25,53,24,29,0.8333333333333334,17606.5,289.53333333333336,17.253744959831238,17.318795323371887,22.083619284629822,22.322751078605652,0.9957580899284935,154693,0,0,129.36305594444275,93.26234083622694,2240,0.0,0,0,0,0.01633047064145406,0.0981912612915039,8,45
44,1775077209.3359997,1775077239.3359997,47,16,19,53,14,14,39,47,33,14,1.7666666666666666,69718.23333333334,565.0333333333333,8.388640642166138,6.77743673324585,17.152766048908234,17.25691601037979,0.9382020752349178,149461,0,0,361.55170726776123,80.87028003874279,129216,16.113593578338623,0,0,0,0.0176014595843376,0.095611572265625,7,40
45,1775077239.3359997,1775077269.3359997,47,16,21,52,21,21,31,47,31,16,1.7333333333333334,82125.1,597.4333333333333,3.2687295766977162,3.119634985923767,5.00337141752243,5.143487513065338,0.9759380521775283,148435,0,0,365.0657603740692,80.6843513029593,59264,67.31270423302284,0,0,0,0.013031565226041354,0.09865641593933105,2,45
